loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,home_ownership,verification_status,term_bin,target
20000.0,20000.0,20000.0,0.1409,684.43,71004.0,23.68,0.0,2.0,6.0,0.0,20280.0,0.831,38.0,23230.28502,23230.29,20000.0,3230.29,0.0,0.0,0.0,12309.93,1,1,0,0
10000.0,10000.0,9975.0,0.13720000000000002,340.42,85000.0,6.78,1.0,0.0,12.0,0.0,6608.0,0.537,26.0,11276.01006,11247.82,10000.0,1276.01,0.0,0.0,0.0,7194.73,1,1,0,0
3000.0,3000.0,3000.0,0.0617,91.5,45000.0,10.0,0.0,0.0,18.0,0.0,11512.0,0.37200000000000005,29.0,3292.526914,3292.53,3000.0,292.53,0.0,0.0,0.0,277.5,0,0,0,0
1000.0,1000.0,1000.0,0.0691,30.84,40800.0,7.62,0.0,0.0,3.0,0.0,271.0,0.301,10.0,1065.555986,1065.56,1000.0,65.56,0.0,0.0,0.0,67.69,1,1,0,0
3600.0,3600.0,3600.0,0.0888,114.28,50400.0,12.88,0.0,0.0,11.0,0.0,3470.0,0.297,19.0,4114.369457,4114.37,3600.0,514.37,0.0,0.0,0.0,122.13,0,0,0,0
7000.0,7000.0,7000.0,0.0888,222.21,62500.0,22.64,0.0,0.0,9.0,0.0,12668.0,0.633,20.0,4629.27,4629.27,3653.34,784.26,0.0,191.67,2.04,222.21,1,0,0,1
15000.0,15000.0,15000.0,0.1261,502.6,80000.0,19.66,0.0,0.0,19.0,0.0,14712.0,0.631,38.0,18094.3194,18094.32,15000.0,3094.32,0.0,0.0,0.0,552.55,0,0,0,0
7200.0,7200.0,7175.0,0.0654,141.02,72000.0,17.87,0.0,1.0,21.0,0.0,3662.0,0.039,59.0,7532.934734,7506.78,7200.0,332.93,0.0,0.0,0.0,6413.72,0,0,1,0
4000.0,4000.0,4000.0,0.0579,121.31,27000.0,19.82,0.0,1.0,7.0,0.0,8047.0,0.23600000000000002,22.0,4365.445875,4365.45,4000.0,365.45,0.0,0.0,0.0,378.7,1,0,0,0
22750.0,14400.0,14283.70062,0.0654,441.61,49404.0,22.52,0.0,0.0,8.0,0.0,11618.0,0.389,24.0,15774.7087,15636.71,14400.0,1374.71,0.0,0.0,0.0,3854.9,1,1,0,0
24000.0,15300.0,15300.0,0.0691,471.8,125000.0,14.7,0.0,0.0,16.0,0.0,43441.0,0.6459999999999999,29.0,16984.6277,16984.63,15300.0,1684.63,0.0,0.0,0.0,477.68,0,1,0,0
6600.0,6600.0,6600.0,0.1446,227.05,53000.0,21.22,0.0,1.0,7.0,0.0,5085.0,0.862,17.0,8119.998198,8120.0,6600.0,1520.0,0.0,0.0,0.0,1536.66,0,1,0,0
16750.0,10325.0,10325.0,0.0691,318.39,49000.0,14.35,0.0,1.0,14.0,0.0,25626.0,0.499,32.0,11461.85483,11461.85,10325.0,1136.85,0.0,0.0,0.0,322.95,0,1,0,0
9300.0,9300.0,9300.0,0.0617,283.65,96900.0,12.11,0.0,0.0,14.0,0.0,35073.0,0.375,56.0,9348.16,9348.16,9300.0,48.16,0.0,0.0,0.0,9349.2,0,0,0,0
3000.0,3000.0,3000.0,0.0579,90.99,84000.0,0.94,0.0,2.0,11.0,0.0,2842.0,0.126,24.0,3081.292843,3081.29,3000.0,81.29,0.0,0.0,0.0,2628.68,1,0,0,0
10000.0,10000.0,9624.819448,0.0579,192.36,68000.0,13.2,0.0,0.0,9.0,0.0,3760.0,0.21600000000000003,34.0,11241.78808,10749.39,10000.0,1241.79,0.0,0.0,0.0,1073.84,0,0,1,0
13000.0,13000.0,12950.0,0.0888,412.68,55000.0,21.71,1.0,3.0,15.0,0.0,14908.0,0.5379999999999999,39.0,14410.22823,14354.8,13000.0,1410.23,0.0,0.0,0.0,34.87,1,0,0,0
7000.0,7000.0,7000.0,0.1036,227.06,41916.0,17.86,0.0,1.0,15.0,0.0,15241.0,0.643,38.0,7392.385467,7392.39,7000.0,392.39,0.0,0.0,0.0,6031.7,0,0,0,0
6000.0,6000.0,6000.0,0.13720000000000002,204.26,68000.0,19.78,0.0,3.0,9.0,0.0,21700.0,0.7,12.0,6870.57574,6870.58,6000.0,870.58,0.0,0.0,0.0,2311.5,0,0,0,0
8000.0,8000.0,7975.0,0.0962,168.49,51000.0,18.59,0.0,0.0,11.0,0.0,12410.0,0.94,26.0,9405.83861,9376.45,8000.0,1405.84,0.0,0.0,0.0,370.63,0,0,1,0
7000.0,7000.0,6975.0,0.0654,214.68,27600.0,20.04,0.0,1.0,6.0,0.0,5789.0,0.45899999999999996,13.0,7514.144625,7487.31,7000.0,514.14,0.0,0.0,0.0,23.48,1,1,0,0
12000.0,7650.0,7550.0,0.0691,151.16,60000.0,18.48,0.0,0.0,11.0,0.0,20057.0,0.267,19.0,8931.373535,8814.62,7650.0,1281.37,0.0,0.0,0.0,1100.88,1,1,1,0
12800.0,8575.0,8575.0,0.0579,260.06,38000.0,24.88,0.0,1.0,13.0,0.0,7448.0,0.266,23.0,9361.163556,9361.16,8575.0,786.16,0.0,0.0,0.0,545.81,1,1,0,0
10000.0,6725.0,6725.0,0.0691,132.88,75000.0,15.58,0.0,0.0,11.0,0.0,13902.0,0.354,35.0,7972.634818,7972.63,6725.0,1247.63,0.0,0.0,0.0,132.71,0,0,1,0
24250.0,24250.0,24125.0,0.1261,812.54,36000.0,12.8,0.0,0.0,7.0,0.0,13593.0,0.981,14.0,29413.52077,29261.9,24250.0,5052.26,111.259999,0.0,0.0,124.09,1,1,0,0
6000.0,6000.0,5997.175128,0.0654,117.51,30000.0,11.0,0.0,3.0,6.0,0.0,11290.0,0.337,14.0,2349.82,2345.98,1771.75,558.45,0.0,19.62,0.0,117.51,1,1,1,1
24000.0,14725.0,14675.0,0.0999,312.8,110000.0,12.0,0.0,2.0,11.0,0.0,15662.0,0.35700000000000004,35.0,15322.52483,15270.48,14725.0,597.52,0.0,0.0,0.0,14073.21,0,1,1,0
22750.0,14125.0,14025.0,0.0999,300.05,43000.0,16.91,0.0,2.0,8.0,0.0,4953.0,0.557,22.0,17869.71304,17743.2,14125.0,3744.71,0.0,0.0,0.0,3177.02,0,1,1,0
1000.0,1000.0,1000.0,0.1036,32.44,96000.0,3.71,3.0,0.0,6.0,0.0,255.0,0.08800000000000001,18.0,1070.316231,1070.32,1000.0,70.32,0.0,0.0,0.0,811.32,1,1,0,0
23500.0,14300.0,14275.0,0.0691,440.96,70000.0,19.78,0.0,2.0,10.0,0.0,9916.0,0.601,24.0,5730.81,5720.8,4822.92,907.89,0.0,0.0,0.0,881.92,0,1,0,1
1450.0,1450.0,1450.0,0.0579,43.98,21600.0,11.11,0.0,0.0,8.0,0.0,1177.0,0.147,12.0,1589.33028,1589.33,1450.0,124.33,14.99999999,0.0,0.0,439.93,1,1,0,0
5000.0,5000.0,5000.0,0.0962,160.45,43000.0,0.84,0.0,1.0,5.0,0.0,1247.0,0.158,6.0,5260.047342,5260.05,5000.0,260.05,0.0,0.0,0.0,4299.74,1,1,0,0
5000.0,5000.0,4950.0,0.0962,160.45,37000.0,15.44,0.0,0.0,8.0,1.0,2956.0,0.469,12.0,5731.361085,5674.05,5000.0,731.36,0.0,0.0,0.0,1406.23,1,0,0,0
9000.0,9000.0,9000.0,0.0654,276.01,57504.0,14.55,0.0,0.0,12.0,0.0,11391.0,0.4,37.0,9936.619561,9936.62,9000.0,936.62,0.0,0.0,0.0,303.13,0,1,0,0
15250.0,9700.0,9700.0,0.0654,297.48,30000.0,20.64,0.0,0.0,8.0,0.0,10112.0,0.644,12.0,10711.02611,10711.03,9700.0,1011.03,0.0,0.0,0.0,313.5,0,0,0,0
5000.0,5000.0,5000.0,0.1036,162.19,54000.0,1.89,1.0,0.0,4.0,0.0,672.0,0.672,21.0,5347.32,5347.32,4517.84,829.48,0.0,0.0,0.0,162.19,0,1,0,1
9000.0,9000.0,9000.0,0.0691,277.53,57500.0,13.5,0.0,1.0,4.0,0.0,2699.0,0.11199999999999999,10.0,9246.920059,9246.92,9000.0,246.92,0.0,0.0,0.0,8139.17,1,0,0,0
10000.0,10000.0,10000.0,0.0691,308.36,59000.0,11.84,0.0,1.0,5.0,0.0,24485.0,0.765,11.0,11064.74635,11064.75,10000.0,1064.75,0.0,0.0,0.0,2130.45,0,1,0,0
1800.0,1800.0,1800.0,0.0542,54.29,29184.0,23.68,0.0,2.0,7.0,0.0,30037.0,0.235,24.0,1947.208326,1947.21,1800.0,147.21,0.0,0.0,0.0,49.34,0,0,0,0
12000.0,12000.0,11918.56444,0.1446,412.82,92004.0,22.41,1.0,0.0,9.0,0.0,18537.0,0.75,38.0,13909.76561,13785.93,12000.0,1909.77,0.0,0.0,0.0,3685.86,1,0,0,0
14000.0,10400.0,10400.0,0.0617,317.19,120000.0,11.11,0.0,0.0,9.0,0.0,18529.0,0.43799999999999994,32.0,11112.53833,11112.54,10400.0,712.54,0.0,0.0,0.0,1262.69,0,0,0,0
20000.0,12250.0,11304.102,0.0654,375.68,69000.0,13.9,0.0,0.0,10.0,0.0,17461.0,0.297,24.0,13467.04558,12338.49,12250.0,1217.05,0.0,0.0,0.0,2664.01,0,0,0,0
25000.0,24125.0,24125.0,0.1483,834.3,146000.0,6.24,1.0,0.0,13.0,0.0,100030.0,0.109,16.0,30055.90106,30055.9,24125.0,5930.9,0.0,0.0,0.0,843.95,0,1,0,0
12000.0,12000.0,11875.0,0.1557,289.09,72000.0,13.72,0.0,3.0,6.0,0.0,13995.0,0.5489999999999999,25.0,11021.85,10907.17,6218.14,4476.81,0.0,326.9,58.842,290.38,1,1,1,1
2400.0,2400.0,2400.0,0.0617,73.2,35000.0,20.13,0.0,3.0,14.0,0.0,860.0,0.013999999999999999,21.0,2624.957013,2624.96,2400.0,224.96,0.0,0.0,0.0,578.24,1,0,0,0
20000.0,20000.0,19900.0,0.0962,421.22,56100.0,17.11,0.0,0.0,7.0,0.0,29437.0,0.691,23.0,25273.14,25146.77,20000.0,5273.14,0.0,0.0,0.0,421.16,0,1,1,0
9200.0,9200.0,9175.0,0.1036,197.11,76404.0,13.22,0.0,1.0,10.0,0.0,20526.0,0.475,61.0,9947.478047,9920.45,9200.0,747.48,0.0,0.0,0.0,8181.49,1,0,1,0
18000.0,11200.0,10977.04713,0.0654,219.36,60000.0,12.86,1.0,0.0,10.0,0.0,13815.0,0.226,32.0,12669.34169,12363.86,11200.0,1469.35,0.0,0.0,0.0,6101.76,0,0,1,0
10000.0,10000.0,9835.39,0.0925,319.17,63000.0,7.01,1.0,1.0,11.0,0.0,16567.0,0.473,33.0,11304.63114,11087.6,10000.0,1304.63,0.0,0.0,0.0,3970.66,0,0,0,0
15000.0,9375.0,9375.0,0.0654,183.61,50000.0,15.38,0.0,1.0,16.0,0.0,11149.0,0.27899999999999997,23.0,11017.22,11017.22,9375.0,1642.22,0.0,0.0,0.0,184.23,1,0,1,0
7000.0,7000.0,7000.0,0.1298,235.8,36000.0,18.5,1.0,1.0,12.0,0.0,22893.0,0.537,23.0,8488.679603,8488.68,7000.0,1488.68,0.0,0.0,0.0,239.45,0,0,0,0
25000.0,25000.0,25000.0,0.1036,810.92,93600.0,4.06,0.0,3.0,4.0,0.0,29045.0,0.026000000000000002,37.0,28288.463,28288.46,25000.0,3288.46,0.0,0.0,0.0,12896.26,0,0,0,0
12000.0,10550.0,10545.52085,0.0579,319.95,72100.0,9.07,0.0,0.0,9.0,0.0,5835.0,0.11699999999999999,18.0,11465.05441,11459.8,10550.0,915.05,0.0,0.0,0.0,2860.99,1,0,0,0
16000.0,10250.0,7049.92,0.0691,202.53,60000.0,14.0,0.0,4.0,15.0,0.0,6041.0,0.159,59.0,2028.43,1868.1,1169.21,447.91,0.0,411.31,4.1,202.53,0,1,1,1
15600.0,15600.0,15475.0,0.1595,378.95,82000.0,14.11,0.0,0.0,14.0,0.0,22375.0,0.797,19.0,22644.26999,22462.83,15600.0,7044.27,0.0,0.0,0.0,2601.44,1,0,1,0
3400.0,3400.0,3400.0,0.0691,67.18,55000.0,8.81,0.0,0.0,13.0,0.0,7071.0,0.389,29.0,4020.640001,4020.64,3400.0,620.64,0.0,0.0,0.0,35.01,0,1,1,0
15000.0,9250.0,9074.323501,0.0691,182.77,84996.0,22.43,0.0,2.0,12.0,0.0,15493.0,0.369,34.0,10966.0976,10731.06,9250.0,1716.1,0.0,0.0,0.0,182.66,0,1,1,0
9000.0,9000.0,9000.0,0.0691,277.53,65000.0,10.86,0.0,0.0,8.0,0.0,7581.0,0.35600000000000004,22.0,9994.705869,9994.71,9000.0,994.71,0.0,0.0,0.0,289.07,1,1,0,0
10000.0,10000.0,9484.43532,0.1335,338.63,110000.0,14.76,0.0,3.0,5.0,0.0,276.0,0.552,20.0,12191.14597,11436.03,10000.0,2191.15,0.0,0.0,0.0,356.47,0,1,0,0
12000.0,9050.0,9048.735605,0.0579,274.46,85000.0,12.25,0.0,1.0,6.0,0.0,5163.0,0.14300000000000002,6.0,9880.659617,9879.16,9050.0,830.66,0.0,0.0,0.0,309.82,1,0,0,0
7000.0,7000.0,6875.0,0.0617,135.89,52416.0,14.06,0.0,4.0,9.0,0.0,6526.0,0.19399999999999998,22.0,8081.589968,7937.28,7000.0,1081.59,0.0,0.0,0.0,1994.08,0,1,1,0
3200.0,3200.0,3200.0,0.0925,102.14,70000.0,22.9,0.0,2.0,11.0,0.0,6607.0,0.446,32.0,3676.91567,3676.92,3200.0,476.92,0.0,0.0,0.0,115.33,0,0,0,0
10000.0,7050.0,6948.217427,0.0617,136.86,30000.0,6.4,0.0,1.0,8.0,0.0,592.0,0.038,11.0,8177.410002,8059.02,7050.0,1127.41,0.0,0.0,0.0,1495.01,0,1,1,0
3500.0,3500.0,3500.0,0.1223,116.64,52692.0,10.2,0.0,0.0,3.0,1.0,2193.0,0.627,7.0,3966.8384,3966.84,3500.0,466.84,0.0,0.0,0.0,2221.52,1,1,0,0
25000.0,25000.0,23465.00019,0.16690000000000002,617.16,92000.0,14.11,0.0,3.0,15.0,0.0,28748.0,0.6409999999999999,31.0,36075.53032,32741.76,25000.0,11075.53,0.0,0.0,0.0,8937.29,0,1,1,0
24250.0,17775.0,17725.0,0.18170000000000003,453.02,50004.0,17.42,0.0,0.0,5.0,0.0,4258.0,0.774,9.0,4725.13,4711.85,2188.41,2524.85,0.0,11.87,5.01,453.02,1,1,1,1
15000.0,13250.0,13175.0,0.0888,274.28,165000.0,8.17,0.0,1.0,9.0,0.0,12143.0,0.602,24.0,16456.58736,16363.44,13250.0,3206.59,0.0,0.0,0.0,274.06,0,1,1,0
6850.0,6850.0,2625.0,0.0654,210.08,57000.0,22.13,0.0,1.0,13.0,0.0,4939.0,0.281,25.0,6923.783198,2653.3,6850.0,73.78,0.0,0.0,0.0,6714.24,1,1,0,0
7500.0,7500.0,7500.0,0.1298,252.64,24996.0,9.41,0.0,0.0,8.0,0.0,6527.0,0.45,9.0,9095.681247,9095.68,7500.0,1595.68,0.0,0.0,0.0,266.72,1,0,0,0
10750.0,10750.0,10646.0,0.13720000000000002,365.95,33600.0,21.93,0.0,0.0,12.0,0.0,12981.0,0.705,18.0,12365.00418,12208.41,10750.0,1615.01,0.0,0.0,0.0,6879.97,1,0,0,0
5000.0,5000.0,4462.556769,0.0654,153.34,60000.0,8.38,0.0,3.0,7.0,0.0,5461.0,0.21600000000000003,13.0,3970.0,3308.0,3362.87,468.64,44.93471945,93.55,1.1,153.34,1,0,0,1
8000.0,8000.0,7942.23,0.0962,256.72,36000.0,12.5,0.0,1.0,6.0,0.0,13591.0,0.67,9.0,8907.781089,8830.77,8000.0,907.78,0.0,0.0,0.0,4548.43,1,1,0,0
15000.0,15000.0,14597.69229,0.152,358.43,62004.0,21.93,0.0,0.0,20.0,0.0,19012.0,0.479,62.0,20281.44994,19497.11,15000.0,5281.45,0.0,0.0,0.0,7744.59,0,0,1,0
15000.0,15000.0,12492.29024,0.0691,462.54,86000.0,14.75,0.0,1.0,10.0,0.0,19440.0,0.299,22.0,16651.48932,13629.57,15000.0,1651.49,0.0,0.0,0.0,464.86,1,0,0,0
5000.0,5000.0,5000.0,0.1223,166.63,98300.0,6.65,1.0,1.0,5.0,0.0,7800.0,0.83,19.0,5196.993511,5196.99,5000.0,196.99,0.0,0.0,0.0,1.7,0,0,0,0
21250.0,14450.0,14335.28937,0.0999,306.95,64000.0,24.66,1.0,3.0,11.0,0.0,15548.0,0.525,28.0,7055.94,6876.54,4707.46,2348.48,0.0,0.0,0.0,306.95,0,0,1,1
3700.0,3700.0,3700.0,0.0542,111.6,63000.0,11.5,0.0,3.0,7.0,0.0,2834.0,0.132,16.0,4017.849575,4017.85,3700.0,317.85,0.0,0.0,0.0,124.29,0,0,0,0
25000.0,16025.0,15706.03235,0.1036,343.33,95000.0,11.22,0.0,1.0,6.0,0.0,36534.0,0.35100000000000003,22.0,6234.87,5847.78,3395.28,2097.32,17.13737838,725.13,7.05,373.7,1,1,1,1
10000.0,6975.0,6737.652126,0.0654,136.61,84500.0,16.49,0.0,0.0,11.0,0.0,25528.0,0.48200000000000004,20.0,8060.035002,7741.8,6975.0,1085.04,0.0,0.0,0.0,2611.27,0,1,1,0
25000.0,16650.0,16431.03252,0.1036,356.72,143500.0,17.82,0.0,0.0,8.0,0.0,37916.0,0.614,35.0,21005.18529,20657.05,16650.0,4355.19,0.0,0.0,0.0,5684.96,1,0,1,0
25000.0,24475.0,24450.0,0.1743,613.94,120000.0,13.85,0.0,3.0,15.0,0.0,25470.0,0.7340000000000001,34.0,25530.58081,25504.5,24475.0,1055.58,0.0,0.0,0.0,12.74,0,1,1,0
2500.0,2500.0,2500.0,0.1483,59.26,12000.0,4.4,1.0,0.0,5.0,0.0,1367.0,0.297,9.0,3554.892088,3554.89,2500.0,1054.89,0.0,0.0,0.0,58.55,1,1,1,0
12000.0,7750.0,7750.0,0.0654,151.79,65000.0,6.13,0.0,1.0,4.0,0.0,17291.0,0.24,8.0,9106.897306,9106.9,7750.0,1356.9,0.0,0.0,0.0,151.28,1,0,1,0
10000.0,10000.0,9401.209477,0.1223,333.25,44469.0,16.0,0.0,3.0,11.0,0.0,10157.0,0.47,34.0,5535.79,4751.26,3993.73,1332.35,0.0,209.71,2.37,333.25,1,1,0,1
5000.0,5000.0,5000.0,0.0888,158.72,60040.0,20.95,0.0,1.0,11.0,0.0,7286.0,0.524,23.0,5714.504023,5714.5,5000.0,714.5,0.0,0.0,0.0,171.57,1,1,0,0
3600.0,3600.0,3600.0,0.0579,109.18,100000.0,4.92,0.0,0.0,13.0,0.0,1808.0,0.065,46.0,3907.143313,3907.14,3600.0,307.14,0.0,0.0,0.0,1080.19,0,1,0,0
4500.0,4500.0,4500.0,0.0999,145.19,50000.0,20.38,0.0,2.0,9.0,0.0,6215.0,0.396,20.0,5009.665277,5009.67,4500.0,509.67,0.0,0.0,0.0,2694.26,1,1,0,0
12000.0,12000.0,12000.0,0.1446,282.09,94000.0,11.67,0.0,0.0,9.0,0.0,12026.0,0.9109999999999999,15.0,16925.31998,16925.32,12000.0,4925.32,0.0,0.0,0.0,282.01,1,1,1,0
12500.0,8025.0,8025.0,0.0654,157.17,140000.0,7.72,0.0,0.0,9.0,0.0,44140.0,0.001,32.0,9430.110792,9430.11,8025.0,1405.11,0.0,0.0,0.0,157.08,0,1,1,0
10000.0,6250.0,6149.292451,0.0617,121.33,65000.0,15.18,0.0,2.0,12.0,0.0,4906.0,0.239,23.0,7279.426857,7162.0,6250.0,1029.43,0.0,0.0,0.0,120.95,1,1,1,0
8000.0,8000.0,6915.826265,0.0579,242.62,40800.0,21.21,0.0,0.0,6.0,0.0,3703.0,0.65,20.0,8701.870475,7434.19,8000.0,701.87,0.0,0.0,0.0,1916.0,0,0,0,0
6000.0,6000.0,6000.0,0.0999,193.58,72000.0,2.38,0.0,2.0,17.0,0.0,39316.0,0.537,31.0,6458.572626,6458.57,6000.0,458.57,0.0,0.0,0.0,118.13,0,1,0,0
21000.0,21000.0,17861.17193,0.204,561.06,80000.0,16.43,0.0,2.0,8.0,0.0,465.0,0.93,30.0,30493.38357,22962.66,21000.0,9493.38,0.0,0.0,0.0,3408.44,1,1,1,0
16800.0,16800.0,14372.18302,0.1966,441.93,39000.0,14.86,0.0,2.0,6.0,0.0,16418.0,0.9329999999999999,20.0,23819.08412,18170.77,16800.0,7019.08,0.0,0.0,0.0,10471.15,1,0,1,0
12000.0,12000.0,11799.77124,0.1446,282.09,50000.0,17.61,1.0,2.0,9.0,0.0,5225.0,0.363,20.0,11909.28,11527.34,7996.6,3667.5,0.0,245.18,2.296400001,282.09,0,0,1,1
25000.0,15475.0,15450.0,0.1036,501.96,80004.0,11.55,0.0,2.0,9.0,0.0,7539.0,0.298,38.0,7524.3,7512.15,5868.15,1656.15,0.0,0.0,0.0,501.96,0,1,0,1
12000.0,12000.0,11975.0,0.0654,368.01,150086.0,4.89,0.0,0.0,14.0,0.0,13605.0,0.505,21.0,13248.35563,13220.75,12000.0,1248.36,0.0,0.0,0.0,376.78,1,1,0,0
25000.0,25000.0,4324.996642,0.2003,662.77,75000.0,23.01,0.0,0.0,11.0,0.0,21389.0,0.62,22.0,9128.49,1576.28,3656.9,5471.59,0.0,0.0,0.0,693.06,1,1,1,1
15000.0,9750.0,9750.0,0.0617,189.27,60758.0,8.91,0.0,1.0,6.0,0.0,73228.0,0.18,32.0,11355.95426,11355.95,9750.0,1605.95,0.0,0.0,0.0,189.02,0,0,1,0
17000.0,15350.0,15200.80422,0.0691,473.34,55000.0,23.87,0.0,0.0,8.0,0.0,20763.0,0.5660000000000001,17.0,16591.2356,16415.5,15350.0,1241.24,0.0,0.0,0.0,8552.76,0,1,0,0
14000.0,14000.0,13975.0,0.1223,466.54,90996.0,7.77,0.0,2.0,11.0,0.0,14975.0,0.779,19.0,16383.92414,16354.67,14000.0,2383.92,0.0,0.0,0.0,6136.92,1,1,0,0
7000.0,7000.0,7000.0,0.1557,168.64,50000.0,20.28,0.0,0.0,8.0,0.0,8067.0,0.8490000000000001,13.0,8808.739093,8808.74,6999.99,1808.75,0.0,0.0,0.0,5104.99,0,0,1,0
15000.0,10200.0,9998.755111,0.0654,199.77,62000.0,19.74,0.0,2.0,19.0,0.0,63087.0,0.20199999999999999,45.0,11985.90809,11707.89,10200.0,1785.91,0.0,0.0,0.0,199.47,0,0,1,0
5000.0,5000.0,4975.0,0.0542,150.8,36996.0,14.69,0.0,0.0,9.0,0.0,4550.0,0.287,14.0,5429.337314,5402.19,5000.0,429.34,0.0,0.0,0.0,164.6,1,0,0,0
24250.0,15675.0,14302.8874,0.0691,309.72,50000.0,21.31,0.0,0.0,11.0,0.0,26260.0,0.467,33.0,18574.26999,16676.49,15675.0,2899.27,0.0,0.0,0.0,1242.61,0,1,1,0
3900.0,3900.0,3900.0,0.1036,126.51,37584.0,11.08,0.0,3.0,8.0,0.0,5369.0,0.40700000000000003,10.0,4516.39415,4516.39,3900.0,616.39,0.0,0.0,0.0,1103.5,1,0,0,0
3200.0,3200.0,3200.0,0.1632,113.01,48000.0,20.15,0.0,0.0,13.0,0.0,7199.0,0.997,16.0,4068.763515,4068.76,3200.0,868.76,0.0,0.0,0.0,119.36,1,0,0,0
7000.0,7000.0,7000.0,0.0999,225.84,60000.0,10.06,0.0,0.0,5.0,0.0,9406.0,0.495,10.0,8130.772567,8130.77,7000.0,1130.77,0.0,0.0,0.0,248.03,1,0,0,0
12000.0,12000.0,11986.91,0.1036,389.24,119000.0,14.44,0.0,0.0,12.0,0.0,40039.0,0.8740000000000001,32.0,13001.09394,12983.25,12000.0,1001.09,0.0,0.0,0.0,9112.82,1,1,0,0
24250.0,16125.0,3197.885872,0.0691,318.62,42000.0,6.23,0.0,0.0,6.0,0.0,8812.0,0.261,19.0,13256.51,2613.46,9618.11,2754.22,0.0,884.18,8.841800004,338.58,0,1,1,1
5000.0,5000.0,5000.0,0.1036,107.13,37752.0,1.72,0.0,0.0,3.0,0.0,1831.0,0.5720000000000001,6.0,6427.257649,6427.26,5000.0,1427.26,0.0,0.0,0.0,106.58,1,1,1,0
12000.0,12000.0,9816.010717,0.0888,248.41,70000.0,11.74,0.0,0.0,15.0,0.0,9095.0,0.273,19.0,14443.8312,11241.54,12000.0,2443.83,0.0,0.0,0.0,1627.03,0,0,1,0
24250.0,15200.0,14492.27929,0.1036,325.66,60000.0,13.0,0.0,1.0,5.0,0.0,10307.0,0.515,13.0,19035.82261,17898.35,15200.0,3835.83,0.0,0.0,0.0,6032.01,0,1,1,0
4500.0,4500.0,4500.0,0.1036,145.97,47400.0,18.88,0.0,1.0,9.0,0.0,6793.0,0.647,13.0,5254.914861,5254.91,4500.0,754.91,0.0,0.0,0.0,150.18,1,1,0,0
16000.0,16000.0,13818.56782,0.1223,357.78,40000.0,8.88,0.0,7.0,6.0,0.0,102318.0,0.153,13.0,13952.05,10253.13,8342.43,4537.44,0.0,1072.18,10.7218,373.18,0,1,1,1
10000.0,10000.0,9900.0,0.1261,225.54,36000.0,3.5,0.0,1.0,2.0,0.0,1431.0,0.715,5.0,13520.23,13385.03,10000.0,3520.23,0.0,0.0,0.0,917.11,1,1,1,0
12000.0,12000.0,4725.0,0.0888,248.41,82000.0,2.59,0.0,3.0,18.0,0.0,8149.0,0.275,63.0,12348.10117,4862.08,12000.0,348.1,0.0,0.0,0.0,11603.48,0,0,1,0
20000.0,12950.0,12657.33684,0.0654,253.63,63500.0,19.48,0.0,1.0,14.0,0.0,27198.0,0.34700000000000003,32.0,15209.46,14833.63,12950.0,2259.46,0.0,0.0,0.0,1039.01,0,1,1,0
6400.0,6400.0,6400.0,0.0691,197.36,50000.0,12.5,0.0,0.0,10.0,0.0,2810.0,0.258,15.0,7104.787749,7104.79,6400.0,704.79,0.0,0.0,0.0,203.92,1,0,0,0
17000.0,17000.0,17000.0,0.0925,542.58,160000.0,9.72,0.0,1.0,6.0,0.0,46680.0,0.902,31.0,19533.99097,19533.99,17000.0,2533.99,0.0,0.0,0.0,610.16,0,1,0,0
5000.0,5000.0,4900.07,0.0654,97.93,35000.0,22.49,0.0,0.0,8.0,0.0,1816.0,0.466,13.0,5409.406219,5271.33,5000.0,409.41,0.0,0.0,0.0,3846.75,1,0,1,0
3600.0,3600.0,3600.0,0.0654,110.41,68000.0,8.05,0.0,3.0,8.0,0.0,3026.0,0.163,19.0,3841.108029,3841.11,3600.0,241.11,0.0,0.0,0.0,2299.91,0,0,0,0
5300.0,5300.0,5300.0,0.1261,119.54,61000.0,15.54,0.0,1.0,11.0,1.0,5281.0,0.419,23.0,1568.92,1568.92,653.53,915.39,0.0,0.0,0.0,134.03,0,0,1,1
8000.0,8000.0,6966.843798,0.0691,246.69,55000.0,18.0,0.0,2.0,11.0,0.0,3361.0,0.285,22.0,7248.28,6010.77,6310.05,841.35,0.0,96.88,1.2,246.69,1,0,0,1
4000.0,4000.0,3950.0,0.1335,135.46,55000.0,14.79,0.0,0.0,7.0,0.0,4030.0,0.8220000000000001,22.0,4862.012621,4801.24,4000.0,862.01,0.0,0.0,0.0,676.28,1,0,0,0
4000.0,4000.0,4000.0,0.1632,97.96,72000.0,4.2,1.0,0.0,4.0,0.0,10086.0,0.9520000000000001,9.0,5436.753411,5436.75,4000.0,1436.75,0.0,0.0,0.0,16.17,0,0,1,0
17600.0,11575.0,11575.0,0.1112,252.37,105000.0,24.29,0.0,3.0,14.0,0.0,21250.0,0.355,22.0,15141.54645,15141.55,11575.0,3566.55,0.0,0.0,0.0,251.71,1,1,1,0
